"Country.Code","year","is.Crisis_1_for_yes","ca_gdp","fd_gdp","stfd_gdp","ca_fdi_gdp","ds_e","mr","pol.est","pol.num.sources"
"ZWE",2017,0,-0.0154218396921931,0.711577375559871,0.211875412650896,-0.0174156929876218,15.4703317373625,0.0577846068545889,-0.7087693214417,8
"AGO",2017,0,-0.00917560877211147,0.866406830042241,0.0537623283201831,0.126851517530114,25.6179718950239,1.20689537237516,-0.380449026823,7
"CMR",2017,0,-0.0263102822608747,0.279047418524837,0.0146158778657465,-0.0219558853872797,10.6894898947636,0.666553671965396,-1.0958430767059,8
"CAF",2017,1,NA,0.348924258835184,0.0428360143866807,NA,NA,0.743273095284693,-2.0065426826477,5
"TCD",2017,1,NA,0.312275133240629,0.00277654766913416,NA,NA,0.00463275927347389,-1.2875279188156,6
"COG",2017,NA,NA,0.492454602012402,0.0249680115002401,NA,NA,0.0833298550066882,-0.5317240357399,6
"COD",2017,NA,-0.0326525011803012,0.182001659629348,0.00483143629620612,-0.0275644325397429,3.39294349302154,0.119834251593651,-2.3022487163544,7
"GNQ",2017,0,NA,NA,NA,NA,NA,0.0160108814591124,-0.1704531461,4
"GAB",2017,0,NA,0.435333930920767,0.0138850360238988,NA,NA,0.276440624237192,-0.1030248403549,6
"STP",2017,0,-0.194734347492831,0.717430122585184,0.0191911413797022,-0.0902160477776533,4.05794957432791,0.401021969389687,0.1860471218824,4
"BWA",2017,0,0.0558579996125489,0.108125866096792,0.00669349765079595,-0.0162333424181442,2.45952711644385,1.40561313067532,1.0225083827972,7
"SWZ",2017,0,0.0619578234471715,0.198181035143925,0.0412957022569105,0.0275922157956,6.22371196210371,0.349329870504622,-0.2670257985592,5
"LSO",2017,0,-0.0620802024690594,0.652076916273423,0.000168202610435344,-0.0182806689866452,3.33741809484507,0.318329288132662,-0.1866985112429,5
"NAM",2017,0,-0.0442059059069074,NA,NA,-0.0269061982093147,NA,0.358840542352232,0.6283515691757,7
"ZAF",2017,0,-0.0237436753188649,0.458796320783676,0.107186071707012,0.0141320233955195,13.4773056054298,0.499359015547335,-0.2775616645813,9
"BEN",2017,1,-0.0418078963717341,0.220346759772265,0.0048620162086691,-0.01330498430667,3.03114425514082,NA,0.0308955386281,6
"BFA",2017,1,-0.0635349442811402,0.90509640524805,0,0.000545555670518847,40.3158073828643,NA,-0.9269773364067,7
"CPV",2017,0,-0.078899011498401,1.01140425080638,0,-0.0541464435985642,6.14104160448345,0.782461761503755,0.7746384143829,5
"CIV",2017,NA,-0.0203359010054676,0.260701962732169,0.000539910721615516,-0.0057955929633816,17.0951138013737,NA,NA,NA
"GMB",2017,NA,-0.0632875471245057,0.461765554168258,0.00960309571283607,-0.0471789087982859,14.1144156555036,0.310164190668339,-0.0840129181743,6
"GHA",2017,0,-0.0331527878993257,0.372799919759021,0.0551683872199173,-0.0536214857532795,10.0542715226681,0.554691797236489,0.091834500432,8
"GIN",2017,0,0.05030185828638,0.231897477117711,0.0104945521252824,-0.0558352079809999,1.73668587276263,0.281377524512754,-0.7009968757629,6
"GNB",2017,0,0.00287299779965015,0.370104146117409,0.0156703781068758,-0.0113741324716037,3.58656268261116,NA,-0.4986392557621,4
"LBR",2017,1,-0.166798323783013,0.329760011447772,0,-0.0730948578439654,3.70604286692398,0.538106314606726,-0.3330850303173,8
"MLI",2017,1,-0.078936708038633,0.281553241405815,0.00595777421430179,-0.0356793334873913,4.61772040178835,NA,-1.906900882721,7
"MRT",2017,0,-0.104262631275136,0.770725243810052,0.152871996919894,-0.0865007232991042,15.7224162833562,0.24810412290015,-0.6269362568855,6
"NER",2017,1,-0.11393447998866,0.272670160222722,0.00576997425633272,-0.0276816351745933,8.5996469960907,NA,-1.2657636404038,6
"NGA",2017,0,0.0360982548948257,0.121837746213799,0,-0.00559459234441811,6.74529094790613,1.2665406355759,-1.9991550445557,8
"SEN",2017,0,-0.0726914020145637,0.678497890304404,0.0796634125528837,-0.02409335547565,12.4629914022083,NA,-0.0505368225276,8
"SLE",2017,0,-0.182723725609095,0.471282199993572,0.0524416895366899,-0.111235121917635,6.69946936683752,0.422076134397685,-0.0358611531556,7
"TGO",2017,0,-0.015111204738988,0.25817863480576,0.0418802515191026,-0.0189406639888928,5.78104954006798,NA,-0.8820359706879,6
"BDI",2016,0,-0.128705551911646,0.228382504377659,0.000100404605500275,-7.19014069952725e-06,16.0191368282633,0.154478047939328,-1.9707207679749,6
"COM",2016,0,-0.0434858907970822,0.177685881424368,0.00149696606474086,-0.00352458386935683,5.54648763813543,0.727909242456676,0.0357599034905,4
"DJI",2016,0,-0.0100034788975653,0.65346263023827,0.0206023041043814,-0.0614206235063909,2.14604295065645,0.17508133508104,-0.626400411129,4
"ERI",2016,0,NA,NA,NA,NA,NA,0.151902979038649,-0.6569120883942,5
"ETH",2016,0,-0.106404374171099,0.314901280332904,0.0124835198702359,-0.0557621272833279,20.9349904391639,0.18448742775823,-1.6198132038117,8
"KEN",2016,1,-0.0539701028644681,0.281462766793582,0.0285266707102681,-0.00471333210047024,11.1736382993382,0.535470682116942,-1.3547910451889,8
"MDG",2016,1,0.00378142579251982,0.251236642642688,0.0172544513872335,-0.0380732298723724,3.59422507426469,0.399086578560415,-0.2900946140289,8
"MWI",2016,0,-0.185092189867105,0.339957927945494,0.00810313802298709,-0.0220715532454685,6.37693829577603,0.276368424252903,-0.1134785488248,7
"MUS",2016,0,-0.0390142676710224,0.829305526802545,0.367386632003403,-0.642019272047038,12.8249184854386,1.06596559444057,1.0131869316101,6
"MOZ",2016,1,-0.340643165552116,3.62061233032006,0.0482414565452362,-0.259146302993004,29.542952609311,0.393137065669109,-1.0940045118332,7
"RWA",2016,0,-0.153128638389326,0.496925243298884,0.0260752302067179,-0.0266935924298688,14.5634730953585,0.449581220259312,-0.0548992827535,6
"SYC",2016,0,-0.0275115905154993,NA,NA,-0.11823629869924,NA,0.503369025844798,0.7330045104027,4
"SOM",2016,0,NA,0.495964244271775,0.142456824864474,NA,0.00413834351145,NA,-2.3573625087738,6
"SSD",2016,0,NA,NA,NA,NA,NA,NA,-2.4189655780792,4
"UGA",2016,0,-0.0282751580659058,0.345369933440562,0.0171864206489481,-0.021420326111172,17.3741040122651,0.641509229614508,-0.7153227329254,8
"TZA",2016,NA,-0.0550348008715782,0.390744233079317,0.0497983208773264,-0.0173592621291741,8.60667528417721,0.467815811606198,-0.4409947991371,8
"ZMB",2016,0,-0.0455168827542137,0.726245925314144,0.0363637403074746,-0.0231932722474336,9.90307765733595,0.322732373676641,0.1428080499172,7
"ZWE",2016,0,-0.0339413799024618,0.558056787937211,0.152869624741754,-0.016692743553211,129.693955489688,0.0763105779795232,-0.6199378967285,8
"AGO",2016,0,-0.0619013856059911,1.17268567134068,0.0883600855749694,0.00907941732160073,38.3118015343638,1.81535214642904,-0.315898835659,6
"CMR",2016,0,-0.0306806021884419,0.233339882787826,0.00776219589376619,-0.0207846037434349,13.3924754687549,0.427527617763769,-1.062136888504,8
"CAF",2016,1,NA,0.381218841098616,0.0485831247296608,NA,NA,0.600997457394516,-1.7892668247223,5
"TCD",2016,0,NA,0.283223781380944,0.00166438382891752,NA,NA,0.00332019963020372,-1.3023647069931,6
"COG",2016,NA,-0.351882970358985,0.470863796229078,0.0184442870917842,0.112251753567902,7.82824894809077,0.0633852707006193,-0.5192695260048,6
"COD",2016,NA,-0.0405053893764312,0.183104948379015,0.00578691793809139,-0.0251078414323113,4.02297679479618,0.128944054835275,-2.2346215248108,6
"GNQ",2016,0,NA,NA,NA,NA,NA,0.0268219733688544,-0.1408686339855,4
"GAB",2016,0,NA,0.380497781119405,0.0171674199919131,NA,NA,0.246825079586999,-0.1049109771848,7
"STP",2016,1,-0.177987657837708,0.718637854244216,0.0262289525744778,-0.0646172773768932,2.55436559298371,0.45469788788829,0.2232868522406,4
"BWA",2016,0,0.0797302793837725,0.140987092551361,0.0251200406869772,0.00180149018413736,1.99652588385784,1.17024609715497,0.9945600032806,7
"SWZ",2016,0,0.0779401773813808,0.200482543342804,0.015337735338472,-0.00895177690525209,2.22140403245757,0.382326636604057,-0.488716840744,4
"LSO",2016,0,-0.0808259231950877,0.642283706540075,0.0181490670734332,-0.0374732777194507,3.93824345620034,0.497149553341186,-0.2364651560783,5
"NAM",2016,0,-0.164971251456053,NA,NA,-0.0341867827001666,NA,0.274790022783868,0.7100896835327,7
"ZAF",2016,0,-0.0263361451678797,0.445160891445072,0.114961884533774,0.00703112793073131,14.7931729056773,0.514550094892209,-0.1415039896965,9
"BEN",2016,0,-0.0299669454901549,0.191027997089929,0.00452284930722888,-0.00967845452611821,2.98886378557894,NA,-0.0020271709654,6
"BFA",2016,1,-0.0607963853112564,0.798575173653877,0,-0.0265022662850907,35.8232588837875,NA,-0.8673758506775,7
"CPV",2016,0,-0.0385657507528395,0.93308806354498,0,-0.0712466142456308,5.90718968888539,0.85996509391591,0.8862156271935,5
"CIV",2016,NA,-0.00863712222196726,0.23886937336935,0.00561243189783349,-0.0114506172426421,12.9730963153988,NA,NA,NA
"GMB",2016,NA,-0.0512796316417743,0.378090328336403,0.0120457667317797,-0.0479393860293032,21.3707169681981,0.260820185767521,-0.4344123005867,6
"GHA",2016,0,-0.0504235476265541,0.379651010730338,0.0496995421384376,-0.0617939586690956,9.52573099694067,0.454081238093269,-0.1309286206961,8
"GIN",2016,0,-0.319328377401136,0.25860739994483,0.00926111627123149,-0.18582502160656,2.30136416251836,0.189771206014272,-0.3938748240471,6
"GNB",2016,1,0.00852945534691056,0.32865115178913,0.0171214134004876,-0.011836082710097,3.01499636052111,NA,-0.4426938593388,4
"LBR",2016,0,-0.0812261279894881,0.279639574200902,0,-0.0917190332597173,3.05878407171582,0.450095668182433,-0.4374077618122,7
"MLI",2016,0,-0.072425111986637,0.274329587009256,0.00570113309622564,-0.0184984959653385,3.92840546881742,NA,-1.6172325611115,7
"MRT",2016,0,-0.11045700334874,0.793942210030657,0.161750352142763,-0.0423731694999137,15.0234089816701,0.390279256893919,-0.7469676733017,6
"NER",2016,1,-0.113633577014602,0.242811216690599,0.00345495929781796,-0.0251104623873236,8.32514922799982,NA,-1.1033070087433,6
"NGA",2016,0,0.0125472121905916,0.0882685369167103,0,-0.00770493202493619,6.27742685232409,0.766434884592421,-1.8777098655701,8
"SEN",2016,0,-0.0417875600586157,0.602204650513221,0.0798206423789434,-0.0130537380994273,9.56713773443819,NA,-0.2182553261518,8
"SLE",2016,1,-0.0799664684824331,0.442785637926827,0.054684708042611,-0.0376917588524157,4.71184604100007,0.465583002506149,-0.1599264591932,7
"TGO",2016,0,-0.0723894650855134,0.201938361912536,0.00962834489583641,0.0502806857838498,4.86929159174356,NA,-0.1723535805941,6
"BDI",2015,1,-0.120245937125217,0.201668775608061,8.53736120100558e-05,-0.0159377047426794,13.9184942516758,0.158849920859116,-1.9395108222961,6
"COM",2015,0,-0.00256465673352699,0.135153912192416,0.00152486651380351,-0.00511029869751772,7.24707079946107,0.937207605859472,-0.2327914685011,3
"DJI",2015,0,0.294599511791354,0.506311140374428,0.00168173886930646,-0.0593271216592949,1.2388851062496,0.418894700417983,-0.4435315728188,4
"ERI",2015,0,NA,NA,NA,NA,NA,0.142226169833034,-0.8767513036728,4
"ETH",2015,0,-0.117149008978629,0.316511285196072,0.00851464370674353,-0.0406648856065021,18.2926128660911,0.229630438059486,-1.4981874227524,8
"KEN",2015,1,-0.063045995816145,0.282139815818498,0.0384803956010394,-0.00538690326322868,8.33004713955533,0.466964823653474,-1.2444056272507,8
"MDG",2015,1,-0.022594183879957,0.265640887739878,0.0180129876194579,-0.0217376050266429,4.41953169976043,0.297677571865387,-0.4273628890514,8
"MWI",2015,0,-0.167015138267393,0.270068288600443,0.00198838913969105,-0.0459505567023777,5.53041616500547,0.294801244926926,0.0318961441517,7
"MUS",2015,0,-0.0347276014053666,0.858001538468017,0.395738890115594,-0.375347050819101,32.9187431984099,0.889288415107161,0.9986153841019,6
"MOZ",2015,0,-0.374137163012717,2.41237283400122,0.0500449568268773,-0.242419879459183,23.0329027104973,0.309722797263894,-0.5138950943947,7
"RWA",2015,0,-0.126902162305939,0.404238192776355,0.00131968857606534,-0.0185762555767379,12.6449823923794,0.385179704083599,0.0132411494851,6
"SYC",2015,0,-0.180918837393442,NA,NA,-0.136270548232921,NA,0.541014807676499,0.688779771328,5
"SOM",2015,0,NA,0.519323393945642,0.148604017525773,NA,0.003587502787068,NA,-2.3808279037476,6
"SSD",2015,0,-0.0416901405512799,NA,NA,-9.83513581849104e-05,NA,NA,-2.3756890296936,4
"UGA",2015,0,-0.0514640676280037,0.295509046535242,0.0171160347271512,-0.0227673244018216,1.99111422612089,0.526207809926523,-0.8045016527176,8
"TZA",2015,NA,-0.0945029612678649,0.383277089671598,0.0459461478822927,-0.0317870256981024,5.61846787096403,0.378233606239757,-0.4161943495274,8
"ZMB",2015,0,-0.0361227207947561,0.554252317602741,0.034804143645205,-0.0811363431069963,6.62634947832309,0.373992024755143,0.1516948640347,8
"ZWE",2015,0,-0.079980953655937,0.483284070200285,0.153923406156288,-0.01999687362506,35.2213797788237,0.0717968091612305,-0.6181563138962,8
"AGO",2015,0,-0.117781750797419,0.570754130968042,0.0693714443136574,-0.123975832546192,24.9807191479758,1.14969039893853,-0.5008977651596,6
"CMR",2015,0,-0.0364384591256434,0.226788321805492,0.00927817685515066,-0.019823487995288,7.35707247061288,0.584988431097841,-0.9896074533463,8
"CAF",2015,1,NA,0.40725108143854,0.0532581386457624,NA,NA,0.617920714705338,-1.9047646522522,5
"TCD",2015,1,NA,0.255641887987361,4.56604649366697e-07,NA,NA,0.0997072496801822,-0.9745525717735,6
"COG",2015,NA,-0.389442431891668,0.413784135877942,0.0377623437353362,-0.313736355382357,8.09368231765128,0.210568456795795,-0.5263659954071,6
"COD",2015,NA,-0.0391310448842871,0.187404649783672,0.004351526988113,-0.0307434221923392,3.74273314707913,0.150710777324204,-2.1508543491364,6
"GNQ",2015,0,NA,NA,NA,NA,NA,0.341887805859038,-0.2053524255753,4
"GAB",2015,0,0.00980288668125041,0.355935373653852,0.0146333226716063,-0.00175575493418021,8.5689884798093,0.587549978199404,0.0211869589984,7
"STP",2015,0,-0.217339772343799,0.764759857670237,0.0262715461309275,-0.0799492740009159,2.85673924207095,0.513131725258698,0.1440425664186,3
"BWA",2015,0,0.0222618463381004,0.165300709260749,0.0284243176917359,-0.0144344576566934,3.33680454422805,1.04257321915497,1.0420918464661,8
"SWZ",2015,0,0.131255654755993,0.110653308284198,0.0030907237504062,-0.00805257763262649,4.81274560599096,0.388100045371489,-0.4761510491371,5
"LSO",2015,0,-0.0329013210141917,0.403680360385251,0.0140141107215328,-0.0875150343624874,3.71842591277824,0.499465027552373,-0.3084287643433,5
"NAM",2015,0,-0.137578720402736,NA,NA,-0.0648034942789365,NA,0.21932971120538,0.7331128120422,7
"ZAF",2015,0,-0.0431028688643788,0.368432799027539,0.106786716207326,0.0115191119796163,25.9901625345541,0.438477088195286,-0.2129929363728,9
"BEN",2015,0,-0.0596409317114649,0.190596645213484,0.00581326116805046,-0.0102787779374269,2.75957355416551,NA,-0.0135139580816,6
"BFA",2015,0,-0.075675120349384,1.06470506405163,0,-0.01840718739158,55.1752501367672,NA,-0.6111074090004,7
"CPV",2015,0,-0.0316841485472207,0.970807124385705,0,-0.0701334753057178,6.22653397691234,0.818701259463752,0.8678104281425,5
"CIV",2015,NA,-0.0043953834631498,0.24856097900174,0,-0.0104770091344967,6.35864533484013,NA,NA,NA
"GMB",2015,NA,-0.0390227987872925,0.419933851311336,0.00892025703132325,-0.0538610113887045,18.308222249202,0.264381436261471,0.0195885691792,6
"GHA",2015,1,-0.057151112243874,0.406418503464043,0.0668774509062046,-0.0601315527632426,6.25315368633761,0.426486883497608,-0.0320993326604,8
"GIN",2015,1,-0.116007977719237,0.232219311174613,0.0123034422271955,-0.00548739453411316,4.04954130376191,0.298478204203074,-0.3869883418083,7
"GNB",2015,1,0.0199783088615012,0.377696505029071,0.0387319713739149,-0.0154832881619859,1.52618935538274,NA,-0.5182163715363,4
"LBR",2015,1,0.053024253714189,0.259502886343819,0,-0.0721023781604438,8.73182810943055,0.332390390282743,-0.8180257081985,8
"MLI",2015,0,-0.0532405569153568,0.285929976869562,0.006234899317346,-0.0147392190949388,3.50001152538175,NA,-1.6856639385223,7
"MRT",2015,0,-0.155013622123377,0.809730720557548,0.176077535949636,-0.081358577730928,14.1528684739522,0.222054917187711,-0.6378012299538,6
"NER",2015,0,-0.153473431045795,0.230134452386908,0.00199710142809929,-0.0511508772768208,6.17865376045714,NA,-1.0665462017059,6
"NGA",2015,0,-0.0313140037925786,0.0657435884391772,0,-0.00330400969258516,3.2051543534731,0.632734455129978,-1.925442814827,8
"SEN",2015,0,-0.05316194771986,0.589521766578367,0.0768462559688411,-0.0212549662194643,23.2507789965949,NA,-0.1166648045182,8
"SLE",2015,1,-0.237768121975853,0.369369967748615,0.0507098674935219,-0.0598370115952776,6.58298432402546,0.378440209547922,-0.1025167629123,8
"TGO",2015,0,-0.110270117500203,0.262469245183315,0.0151516728394443,0.0217163725462149,3.26289530853307,NA,-0.2313480526209,6
"BDI",2014,0,-0.146012123750915,0.255071104002677,0.0178377183783078,-0.0302018955617415,13.8641281053951,0.412404754819806,-0.7844071388245,6
"COM",2014,0,-0.037803294063912,0.123308219422088,0.00139143926749993,-0.00407499042659425,0.591865638475941,0.61568166345259,-0.1869101673365,3
"DJI",2014,0,0.239575053238472,0.425842276012692,0.0347915217839515,-0.0690837061258157,1.06181589657575,0.489599491479059,-0.7702322602272,4
"ERI",2014,0,NA,NA,NA,NA,NA,0.134294832202175,-0.8058726191521,4
"ETH",2014,0,-0.103781721184147,0.304696036059696,0.00524716791916145,-0.0333569111068816,11.870058525757,0.229552971351974,-1.3393874168396,8
"KEN",2014,0,-0.0934005233028078,0.247661304759415,0.029250667903176,-0.0109220235053008,11.362004823099,0.428050360532859,-1.2822471857071,8
"MDG",2014,0,-0.00649123775454553,0.236647641791199,0.0228144010232002,-0.0268396726378295,2.77463572595297,0.239794646224545,-0.5572358369827,8
"MWI",2014,0,-0.186602475803073,0.275560874003918,0.00355757386086653,-0.0996761160928239,4.11377578842575,0.216205665982105,0.0810932070017,7
"MUS",2014,0,-0.0527783016367657,0.975900386567297,0.408775997614223,-1.55796090891126,43.3282527556684,0.698909196121446,0.6679659485817,6
"MOZ",2014,0,-0.327224995554076,1.97432262224457,0.0247323378258467,-0.276685866897781,12.7175953634655,0.368270347180618,-0.3360027372837,7
"RWA",2014,0,-0.113496841563888,0.353362968748869,0.00303402706599695,-0.0376707099857413,12.6045874009016,0.382642150296945,-0.3134696483612,6
"SYC",2014,0,-0.223701289169563,NA,NA,-0.133489586297378,NA,0.406477461182198,0.3616324365139,5
"SOM",2014,0,NA,0.564600699736229,0.1609807427528,NA,0.004087894736842,NA,-2.5158281326294,6
"SSD",2014,0,-0.056594556569732,NA,NA,-7.41877910985016e-05,NA,NA,-2.6465766429901,4
"UGA",2014,0,-0.0664160833120735,0.265279906184031,0.0163414079469758,-0.0316304937353888,4.18326089174389,0.545993384144929,-0.9411261677742,8
"TZA",2014,NA,-0.101311221259454,0.324898549870798,0.0373567772902252,-0.0283416996359392,3.52824465760735,0.36608273500964,-0.5971185564995,8
"ZMB",2014,0,-0.014270939600475,0.338668872116379,0.0301783154178823,-0.0915146031498984,3.59740704056421,0.317128082501646,0.1562120169401,8
"ZWE",2014,0,-0.119711528322778,0.428738224080873,0.135352803807261,-0.0242517259849,5.44044056755888,0.0599395061586947,-0.7135701775551,8
"AGO",2014,0,-0.0273054239589034,0.341934957262625,0.0558128056505501,-0.0201882293266406,13.5425876097331,0.945848288470633,-0.3332320451736,7
"CMR",2014,0,-0.0385300296484829,0.158452550667774,0.00486252593576009,-0.0202723745501737,6.05474685897645,0.419464696965498,-1.0592523813248,8
"CAF",2014,0,NA,0.349170767370218,0.0468059550388441,NA,NA,0.639339156475638,-2.699193239212,5
"TCD",2014,0,NA,0.267154378609054,0.000332845893293914,NA,NA,0.244524116951657,-1.5688827037811,6
"COG",2014,NA,0.0379491284432575,0.267005777967415,0.011766928015688,-0.0915626769877512,5.09709028588407,0.487780776228174,-0.3592915832996,6
"COD",2014,NA,-0.0479716159124453,0.202174353041329,0.00509152088571562,-0.0417602960533765,3.22302473212737,0.219695636777394,-2.1679213047028,6
"GNQ",2014,0,NA,NA,NA,NA,NA,0.488873762322999,-0.3741465508938,4
"GAB",2014,0,0.0610892021237761,0.25586153295898,0.00401011471742961,-0.043010943928288,6.10645847812303,0.61121587855167,0.1495428085327,7
"STP",2014,0,-0.299936423116511,0.657090994946053,0.0326363285410358,-0.0650983747088588,13.8654887348914,0.373670323406548,0.1841830015183,3
"BWA",2014,0,0.110750516200928,0.161572268051318,0.0271136648239235,-0.0261031607323,0.665660850610636,1.03030100637382,1.0118471384049,8
"SWZ",2014,0,0.115778842911688,0.121380024990038,0.00738394901158021,-0.00570967049411085,10.5823251831425,0.408731024330186,-0.5005597472191,5
"LSO",2014,0,-0.0501884379085958,0.373644657755427,8.89149004044531e-05,-0.0386960269053481,3.18498481697693,0.489927984661504,-0.3328120410442,5
"NAM",2014,0,-0.0942888008066207,NA,NA,-0.0340442649166483,NA,0.138120571377179,0.6087406277657,7
"ZAF",2014,0,-0.0481243259488483,0.391683232132864,0.11135657360404,0.00498537120557061,8.56436569067297,0.402800888728868,-0.1463889628649,9
"BEN",2014,0,-0.0666790663014032,0.15366295977614,0.00447411534455268,-0.0292414640330034,2.47256552576828,NA,0.0271397624165,5
"BFA",2014,1,-0.0716454903255907,0.738579310998805,0,-0.0206376185677379,37.2125435057658,NA,-0.7871285676956,8
"CPV",2014,0,-0.0908439823382358,0.833742464676122,0,-0.0904030663813007,4.77824364903538,0.665274449854574,0.350779145956,4
"CIV",2014,NA,0.0104562407321909,0.200761682552234,0,-0.00866322683602052,7.1458635774276,NA,NA,NA
"GMB",2014,NA,-0.068775934596169,0.449045407585287,0.0110463761740488,-0.0286588821505754,17.6763136553836,0.411707569549661,-0.1514007151127,6
"GHA",2014,0,-0.0674403666448043,0.325628994713472,0.0562615530726447,-0.0612781113462461,5.25019275249931,0.381075977479145,-0.10680796206,8
"GIN",2014,0,-0.111827723925645,0.210090269707453,0.00797147104070995,0.00877799419201751,2.40732644686778,0.414826965145838,-0.9552427530289,7
"GNB",2014,0,0.00598179250042804,0.312509476564431,0.0189067249981718,-0.0247464142459213,1.540255764109,NA,-0.7064516544342,4
"LBR",2014,0,-0.199198359881725,0.211268421082001,5.83897457010242e-06,-0.15558740639735,2.39825869845501,0.249870822729769,-0.6154496073723,7
"MLI",2014,1,-0.0471102356691238,0.245157536890747,0.0039880051840459,-0.0099965310858386,3.26841525300169,NA,-1.7139887809753,7
"MRT",2014,0,-0.223452375422524,0.68737994309261,0.15554849233153,-0.0762361704174834,10.869712261055,0.174461104744904,-0.5895083546638,6
"NER",2014,0,-0.120310944686449,0.184364243300065,0.00590456998563843,-0.0675973333986577,6.17107601072354,NA,-1.1758404970169,6
"NGA",2014,0,0.00157882517201415,0.0498599302200216,6.44473047665948e-07,-0.00536332441743517,5.27231062053985,0.587336841757926,-2.1302764415741,8
"SEN",2014,0,-0.0680294482471149,0.543584322785847,0.067928661031153,-0.0189742679060088,7.84748230559418,NA,-0.1982230991125,8
"SLE",2014,1,-0.0942601630241072,0.285779734767972,0.0426014620775653,-0.0747911914826785,2.33143017656961,0.383153408209065,-0.1040396764874,8
"TGO",2014,0,-0.100212288738578,0.223485319629167,0.0193719658593574,0.0666559215742676,2.85175800000872,NA,-0.1671268641949,6
"BDI",2013,0,-0.105412209400594,0.278841297779552,0.0127528612970433,-0.0475444917783385,13.7187278351432,0.406052014952286,-1.3502775430679,6
"COM",2013,0,NA,0.132169962041984,0.00143834559041415,NA,0.540012364021734,0.61292770407332,-0.2569291889668,3
"DJI",2013,0,-0.307756454699895,0.401700078705325,0.0479338500676596,-0.140004926959276,1.27737966871977,0.591045215412154,-0.1021875217557,4
"ERI",2013,0,NA,NA,NA,NA,NA,0.128209661063817,-0.7723721265793,4
"ETH",2013,0,-0.0636627273936438,0.264107524012099,0.00427794002654371,-0.0282041233399941,10.679035983358,0.195784758728239,-1.4073073863983,8
"KEN",2013,0,-0.0785152420014638,0.223369261469929,0.0392346686651436,-0.0149212247756952,4.73075851407227,0.403403953350906,-1.1669309139252,8
"MDG",2013,0,-0.0650549864029292,0.236694047689019,0.0277732531564583,-0.0442903207122911,2.27088263029513,0.238081798452917,-0.6599934101105,8
"MWI",2013,1,-0.223992298490868,0.283812042328854,0.00380548174179989,-0.0825461825889733,3.14433276767541,0.150638491442987,-0.2058098018169,7
"MUS",2013,0,-0.0610329517646568,1.00803115068025,0.236103281301885,-0.0979260660869935,20.3180760323694,0.646797832826511,0.9448017477989,6
"MOZ",2013,0,-0.3684062766904,1.73583389833104,0.0423745251091492,-0.363792154393394,9.51725936665758,0.332047675168039,-0.22696647048,7
"RWA",2013,0,-0.0748602171529048,0.296132899137158,0.00141890108186196,-0.0299084611740064,8.31035258381037,0.284177925049568,-0.1109516173601,6
"SYC",2013,0,-0.119426506459825,NA,NA,-0.0943413256478318,NA,0.393625174559259,0.8255889415741,5
"SOM",2013,0,NA,0.642101106204938,0.182497586388464,NA,0.071953083538084,NA,-2.758686542511,6
"SSD",2013,0,NA,NA,NA,NA,NA,NA,-1.7303286790848,3
"UGA",2013,0,-0.060571937991499,0.29602919363809,0.0162347835995604,-0.0363684696743286,1.74298663773854,0.573657504875464,-0.8386906385422,8
"TZA",2013,NA,-0.109192131663606,0.306420688743982,0.0335538351327876,-0.0456925782228575,2.89592934754691,0.386546175600141,-0.1621208488941,8
"ZMB",2013,0,-0.00575955750525118,0.224427055337168,0.0267395670924381,-0.0602888170302186,2.74678122113692,0.253524787781775,0.4359332919121,8
"ZWE",2013,0,-0.138743823103652,0.440955310287745,0.143913555123777,-0.0195406007743644,6.10213158705401,0.0658216061732289,-0.6659497618675,8
"AGO",2013,0,0.0610567727285637,0.332460529387202,0.085017545566642,0.0602810210993645,8.33792524670794,1.19633950331016,-0.3912334740162,7
"CMR",2013,0,-0.0334459974297458,0.153519169394285,0.0131200736648376,-0.0209011536908145,3.33088124965454,0.522183761677096,-0.5322372913361,8
"CAF",2013,1,NA,0.353305018036968,0.0523280199823409,NA,NA,0.909219363734127,-2.154896736145,5
"TCD",2013,0,NA,0.224693735314669,0.000536245791908344,NA,NA,0.394343981259217,-1.0894722938538,6
"COG",2013,NA,0.107855799599963,0.233763351524042,0.0128231715982624,-0.033192383877475,4.55197787871072,0.626494439935498,-0.4750501215458,6
"COD",2013,NA,-0.0951293594120968,0.230493623423153,0.0135194866507064,-0.0519461157161643,3.31089339555719,0.266423065365436,-2.1921906471252,6
"GNQ",2013,0,NA,NA,NA,NA,NA,0.748122129931807,0.120355181396,4
"GAB",2013,0,0.0831242107215883,0.274760704032723,0.015515114015515,-0.00498653926501339,12.007156003983,0.800099396201343,0.3301027417183,7
"STP",2013,1,-0.270369152522785,0.720104166470096,0.0462639466658821,-0.0374378917412209,10.8725996240293,0.419656359106328,0.1118407249451,3
"BWA",2013,0,0.0453072716796829,0.167343112744018,0.0278347735672417,0.00122593311428424,2.14530104359691,0.925054171932384,1.1023470163345,8
"SWZ",2013,0,0.105930381314713,0.163932596973868,0.00907730535216788,-0.0188525874189131,5.49389473353734,0.450408114457374,-0.4319111406803,5
"LSO",2013,0,-0.0708394640919926,0.390778065967392,3.22299757218113e-06,-0.021304022122672,3.22143569932271,0.487435498428786,0.3380742967129,5
"NAM",2013,0,-0.0823766869789507,NA,NA,-0.0640870408557892,NA,0.198289176305468,0.9588099718094,7
